Id|CompanyID|SleeveName|Width|Height|BGGName
211|1|Magnum Copper - Copper: Premium|65|100|[b][COLOR=#FFFFFF][BGCOLOR=#9F5623]Premium (MDG-7106, 80/pack)[/BGCOLOR][/COLOR][/b] - (65 x 100mm)
212|1|Yucatan Narrow - Orange/Yellow: Standard|54|80|Mayday sleeve size: [b][BGCOLOR=#F37D0F]Yucatan Narrow - Orange/Yellow: Standard (MDG-7109, 100/pack)[/BGCOLOR][/b]
213|1|Yucatan Narrow - Orange/Yellow: Premium|54|80|[b][BGCOLOR=#F37D0F]Premium: (MDG-7136, 50/pack)[/BGCOLOR][/b] - (54 x 80mm)
214|1|Dixit - Yellow: Standard|80|120|Mayday sleeve size: [b][BGCOLOR=#EFC442]Dixit - Yellow: Standard (MDG-7104, 100/pack)[/BGCOLOR][/b]
215|1|Dixit - Yellow: Premium|80|120|[b][BGCOLOR=#EFC442]Premium (MDG-7146, 50/pack)[/BGCOLOR][/b] - (80 x 120mm)
216|1|Dwarf King - Gray: Standard|61|112|Mayday sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#848587]Dwarf King - Gray: Standard (MDG-7113, 100/pack)[/BGCOLOR][/COLOR][/b]
217|1|Dwarf King - Gray: Premium|61|112|[b][COLOR=#FFFFFF][BGCOLOR=#848587]Premium (MDG-7143, 50/pack)[/BGCOLOR][/COLOR][/b] - (61 x 112mm)
218|1|Space Alert/Dungeon Petz - Yellow: Standard|61|103|Mayday sleeve size: [b][BGCOLOR=#F9E37D]Space Alert/Dungeon Petz - Yellow: Standard (MDG-7127, 100/pack)[/BGCOLOR][/b]
219|1|Space Alert/Dungeon Petz - Yellow: Premium|61|103|[b][BGCOLOR=#F9E37D]Premium (MDG-7142, 50/pack)[/BGCOLOR][/b] - (61 x 103mm)
220|1|Magnum Ultra-Fit - Gray: Standard|70|110|Mayday sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#6B6B6D]Magnum Ultra-Fit for "Lost Cities" - Gray: Standard (MDG-7103, 100/pack)[/BGCOLOR][/COLOR][/b]
221|1|Magnum Ultra-Fit - Gray: Premium|70|110|[b][COLOR=#FFFFFF][BGCOLOR=#6B6B6D]Premium (MDG-7144, 50/pack)[/BGCOLOR][/COLOR][/b] - (70 x 110mm)
222|1|Tiny Epic Kingdoms - Green/Orange: Standard|88|125|Mayday sleeve size: [b][BGCOLOR=#62A981]Tiny Epic Kingdoms - Green/Orange: Standard (MDG-7129, 100/pack)[/BGCOLOR][/b]
223|1|Tiny Epic Kingdoms - Green/Orange: Premium|88|125|[b][BGCOLOR=#62A981]Premium (MDG-7148, 50/pack)[/BGCOLOR][/b] - (88 x 125mm)
224|1|Sails of Glory - Orange: Standard|50|75|Mayday sleeve size: [b][BGCOLOR=#FFAF2C]Sails of Glory - Orange: Standard (MDG-7126, 100/pack)[/BGCOLOR][/b]
225|1|Sails of Glory - Orange: Premium|50|75|[b][BGCOLOR=#FFAF2C]Premium (MDG-7135, 50/pack)[/BGCOLOR][/b] - (50 x 75mm)
226|1|War of the Ring: Yellow: Standard|70|120|Mayday sleeve size: [b][BGCOLOR=#D2DE26]War of the Ring: Collector's Edition - Yellow: Standard (MDG-7152, 100/pack)[/BGCOLOR][/b]
227|1|War of the Ring: Yellow: Premium|70|120|[b][BGCOLOR=#D2DE26]Premium (MDG-7100, 75/pack)[/BGCOLOR][/b] - (70 x 120mm)
228|1|Tribune - Tan: Standard|49|93|Mayday sleeve size: [b][BGCOLOR=#DDC994]Tribune - Tan: Standard (MDG-7112, 100/pack)[/BGCOLOR][/b]
229|1|Tribune - Tan: Premium|49|93|[b][BGCOLOR=#DDC994]Premium (MDG-7138, 50/pack)[/BGCOLOR][/b] - (49 x 93mm)
230|1|Race! Formula 90 - Blue/Orange/Red: Standard|55|80|Mayday sleeve size: [b][BGCOLOR=#1B6D92]Race! Formula 90 - Blue/Orange/Red: Standard (MDG-7132, 100/pack)[/BGCOLOR][/b]
231|1|Race! Formula 90 - Blue/Orange/Red: Premium|55|80|[b][BGCOLOR=#1B6D92]Premium (MDG-7137, 50/pack)[/BGCOLOR][/b] - (55 x 80mm)
232|1|Police Precinct - Blue/Red: Standard|63.5|92|Mayday sleeve size: [b][BGCOLOR=#4588B3]Police Precinct - Blue/Red: Standard (MDG-7128, 100/pack)[/BGCOLOR][/b]
233|1|Police Precinct - Blue/Red: Premium|63.5|92|[b][BGCOLOR=#4588B3]Premium: (MDG-7139, 50/pack)[/BGCOLOR][/b] - (63.5 x 92mm)
234|1|Ultra Fit 2&frac58;x3&frac58;" - Green: Standard|66.68|92.075|Mayday sleeve size: [b][BGCOLOR=#216035]Ultra Fit 2-5/8 x 3-5/8" - Green: Standard (MDG-7105, 100/pack)[/BGCOLOR][/b] - 2-5/8" x 3-5/8" - 66.68 x 92.075 (2-5/8" x 3-5/8" - 66.68 x 92.075mm)
235|1|Munchkin Dungeon - Gray: Standard|87|112|Mayday sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#8C8D91]Munchkin Dungeon - Gray: Standard (MDG-7116, 100/pack)[/BGCOLOR][/COLOR][/b]
236|1|Munchkin Dungeon - Gray: Premium|87|112|[b][COLOR=#FFFFFF][BGCOLOR=#8C8D91]Premium (MDG-7147, 50/pack)[/BGCOLOR][/COLOR][/b] - (87 x 112mm)
237|1|Mega Civilization - Light Brown: Standard|75|105|Mayday sleeve size: [b][BGCOLOR=#AC8F65]Mega Civilization - Light Brown: Standard (MDG-7149, 100/pack)[/BGCOLOR][/b]
238|1|Mega Civilization - Light Brown: Premium|75|105|[b][BGCOLOR=#AC8F65]Premium (MDG-7151, 50/pack)[/BGCOLOR][/b] - (75 x 105mm)
239|15|Soft EUR|59|92|MTL sleeve size: [b]Soft EUR (MTL159, 100/pack)[/b]
240|15|Thick EUR|59|92|[b]Thick EUR (MTL259, 50/pack)[/b] - (59 x 92mm)
241|15|Soft TCG|63.5|88|MTL sleeve size: [b]Soft TCG (MTL163, 100/pack)[/b]
242|15|Thick TCG|63.5|88|[b]Thick TCG (MTL263, 50/pack)[/b] - (63.5 x 88mm)
243|15|Soft USA|56|87|MTL sleeve size: [b]Soft USA (MTL156, 100/pack)[/b]
244|15|Thick USA|56|87|[b]Thick USA (MTL256, 50/pack)[/b] - (56 x 87mm)
245|15|Soft STN|57.5|89|MTL sleeve size: [b]Soft STN (MTL157, 100/pack)[/b]
246|15|Thick STN|57.5|89|[b]Thick STN (MTL257, 50/pack)[/b] - (57.5 x 89mm)
247|15|Soft MEU|45|68|MTL sleeve size: [b]Soft MEU (MTL145, 100/pack)[/b]
248|15|Thick MEU|45|68|[b]Thick MEU (MTL245, 50/pack)[/b] - (45 x 68mm)
249|15|Soft MST|43|65|MTL sleeve size: [b]Soft MST (MTL143, 100/pack)[/b]
250|15|Thick MST|43|65|[b]Thick MST (MTL243, 50/pack)[/b] - (43 x 65mm)
251|15|Soft MUS|41|63|MTL sleeve size: [b]Soft MUS (MTL141, 100/pack)[/b]
252|15|Thick MUS|41|63|[b]Thick MUS (MTL241, 50/pack)[/b] - (41 x 63mm)
253|15|Soft BEU|80|120|MTL sleeve size: [b]Soft BEU (MTL180, 100/pack)[/b]
254|15|Thick BEU|80|120|[b]Thick BEU (MTL280, 50/pack)[/b] - (80 x 120mm)
255|15|Thick BST|70|120|MTL sleeve size: [b]Thick BST (MTL270, 75/pack)[/b] - (70 x 120mm)
256|15|Soft BST|70|120|MTL sleeve size: [b]Soft BUS (MTL165, 100/pack)[/b]
257|15|Thick TBUS|65|100|[b]Thick TBUS (MTL265, 50/pack)[/b] - (65 x 100mm)
258|15|Thick OSCE|115|173|MTL sleeve size: [b]Thick OSCE (MTL2115, 50/pack)[/b] - (115 x 173 mm)
259|15|Thick OSRB|88|127|MTL sleeve size: [b]Thick OSRB (MTL288, 50/pack)[/b] - (88 x 127 mm)
260|15|Soft S70|70|70|MTL sleeve size: [b]Soft S70 (MTLS170, 100/pack)[/b]
261|15|Thick S70|70|70|[b]Thick S70 (MTLS270, 50/pack)[/b] - (70 x 70mm)
262|15|Soft S80|80|80|MTL sleeve size: [b]Soft S80 (MTLS180, 100/pack)[/b]
263|15|Thick S80|80|80|[b]Thick S80 (MTLS280, 50/pack)[/b] - (80 x 80mm)
264|15|Thick OSDE|102|128|MTL sleeve size: [b]Thick OSDE (MTL2102, 50/pack)[/b] - (102 x 128mm)
265|15|Soft BLC|70|110|MTL sleeve size: [b]Soft BLC (MTLS171, 100/pack)[/b] - (70 x 110mm)
266|15|Soft BTR|61|112|MTL sleeve size: [b]Soft BTR (MTLS161, 100/pack)[/b] - (61 x 112mm)
267|15|Thick OSAH|127|178|MTL sleeve size: [b]Thick OSAH (MTL2127, 50/pack)[/b] - (127 x 178mm)
268|15|Soft MPL|50|75|MTL sleeve size: [b]Soft MPL (MTL150, 100/pack)[/b]
269|15|Thick TMPL|50|75|[b]Thick TMPL (MTL250, 50/pack)[/b] - (50 x 75mm)
270|15|Soft BHH|57.5|108|MTL sleeve size: [b]Soft BHH (MTL158, 100/pack)[/b]
271|15|Thick TBHH|57.5|108|[b]Thick TBHH (MTL258, 50/pack)[/b] - (57.5 x 108mm)
272|15|Soft BSA|61|103|MTL sleeve size: [b]Soft BSA (MTL160, 100/pack)[/b] - (61 x 103mm)
273|15|Soft S76|76|76|MTL sleeve size: [b]Soft S76 (MTLS176, 100/pack)[/b] - (76 x 76mm)
274|15|Soft SWK|54|86|MTL sleeve size: [b]Soft SWK (MTL154, 100/pack)[/b]
275|15|Thick TSWK|54|86|[b]Thick TSWK (MTL254, 50/pack)[/b] - (54 x 86mm)
276|15|Thick TS100|100|100|MTL sleeve size: [b]Thick TS100 (MTLS200, 50/pack)[/b] - (100 x 100 mm)
277|15|Soft MSA|41|67|MTL sleeve size: [b]Soft MSA (MTL142, 100/pack)[/b] - (41 x 67mm)
278|15|Thick JSP|59|86|MTL sleeve size: [b]Thick JSP (MTL286, 50/pack)[/b] - (59 x 86mm)
279|15|Thick OSMG|63|175|MTL sleeve size: [b]Thick OSMG (MTL2175, 50/pack)[/b] - (63 x 175mm)
280|15|Thick OSHB|130|168|MTL sleeve size: [b]Thick OSHB (MTL2130, 50/pack)[/b] - (130 x 168mm)
281|16|Standard Board Game/CCG - White - 'Percival'|63|89|Paladin (NSKN) sleeve size: [b][BGCOLOR=#FFFFFF]Standard Board Game/CCG - White ('Percival', 55/pack)[/BGCOLOR][/b]
282|16|Standard Board Game/CCG Transparent Double Matte - White - 'Percival-TDM'|63|89|[b][BGCOLOR=#FFFFFF]Standard Board Game/CCG Transparent Double Matte - White ('Percival-TDM', 63 x 89 55/pack)[/BGCOLOR][/b] - (63 x 89mm)
283|16|'Gawain' - Green: Standard American|57|89|Paladin (NSKN) sleeve size: [b][BGCOLOR=#0DAA5A]Standard American - Green ('Gawain', 55/pack)[/BGCOLOR][/b]
284|16|'Gawain-TDM': Standard American Transparent Double Matte - Green|57|89|[b][BGCOLOR=#0DAA5A]Standard American Transparent Double Matte - Green ('Gawain-TDM', 55/pack)[/BGCOLOR][/b] - 57 x 89 (57 x 89mm)
285|16|'Galahad' - Yellow: Mini American|41|63|Paladin (NSKN) sleeve size: [b][BGCOLOR=#FBEF2D]Mini American - Yellow ('Galahad', 55/pack)[/BGCOLOR][/b] - (41 x 63mm)
286|16|'Tristan' - Purple: Standard European|59|92|Paladin (NSKN) sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#6D3796]Standard European - Purple ('Tristan', 55/pack)[/BGCOLOR][/COLOR][/b]
287|16|'Tristan-TDM' - Purple: Standard European Transparent Double Matte|59|92|[b][COLOR=#FFFFFF][BGCOLOR=#6D3796]Standard European Transparent Double Matte - Purple ('Tristan-TDM', 59 x 92 55/pack)[/BGCOLOR][/COLOR][/b] - (59 x 92mm)
288|16|'Arthur' - Red: Mini European|45|68|Paladin (NSKN) sleeve size: [b][BGCOLOR=#ED272F]Mini European - Red ('Arthur', 55/pack)[/BGCOLOR][/b] - (45 x 68mm)
289|16|'Palamedes' - Blue: Small Square|51|51|Paladin (NSKN) sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#0D4A8B]Small Square - Blue ('Palamedes', 55/pack)[/BGCOLOR][/COLOR][/b] - (51 x 51mm)
290|16|'Kai' - Light Blue: Square|70|70|Paladin (NSKN) sleeve size: [b][BGCOLOR=#0DB2EF]Square - Light Blue ('Kai', 55/pack)[/BGCOLOR][/b] - (70 x 70mm)
291|16|'Owain' - Teal: Large Square|80|80|Paladin (NSKN) sleeve size: [b][BGCOLOR=#4EC4C1]Large Square - Teal ('Owain', 55/pack)[/BGCOLOR][/b] - (80 x 80mm)
292|16|'Ragnar' - Brown: American Special|54|86|Paladin (NSKN) sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#783F19]American Special - Brown ('Ragnar', 55/pack)[/BGCOLOR][/COLOR][/b] - (54 x 86mm)
293|16|'Lancelot' - Gray: Large|65|100|Paladin (NSKN) sleeve size: [b][BGCOLOR=#9C9D9D]Large - Gray ('Lancelot', 55/pack)[/BGCOLOR][/b] - (65 x 100mm)
294|16|'Bors' - Lime Green: Tarot|70|120|Paladin (NSKN) sleeve size: [b][BGCOLOR=#00FF00]Tarot - Lime Green ('Bors', 55/pack)[/BGCOLOR][/b] - (70 x 120mm)
295|16|'Lohengrin' - Pink: Medium|50|75|Paladin (NSKN) sleeve size: [b][BGCOLOR=#FF99FF]Medium - Pink ('Lohengrin', 55/pack)[/BGCOLOR][/b] - (50 x 75mm)
296|16|'Bedivere' - Orange: Medium Plus|54|80|Paladin (NSKN) sleeve size: [b][BGCOLOR=#FF6600]Medium Plus - Orange ('Bedivere', 55/pack)[/BGCOLOR][/b] - (54 x 80mm)
297|16|'Lamorac' - Light Purple: Specialist A|70|110|Paladin (NSKN) sleeve size: [b][BGCOLOR=#CC99CC]Specialist A - Light Purple ('Lamorac', 55/pack)[/BGCOLOR][/b] - (70 x 110mm)
298|16|'Gaheris' - Khaki: Specialist B|80|120|Paladin (NSKN) sleeve size: [b][BGCOLOR=#E9E0D0]Specialist B - Khaki ('Gaheris', 55/pack)[/BGCOLOR][/b] - (80 x 120mm)
299|16|'Morholt' - Violet: XL |89|146|Paladin (NSKN) sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#990099]XL - Violet ('Morholt', 55/pack)[/BGCOLOR][/COLOR][/b] - (89 x 146mm)
300|16|'Gudrun' - Mint Green: Queen Tarot|61|112|Paladin (NSKN) sleeve size: [b][BGCOLOR=#7DC78E]Queen Tarot - Mint Green ('Gudrun', 55/pack)[/BGCOLOR][/b] - (61 x 112mm)
301|16|'Pellinore' - Peach: Epic Specialist|88|126|Paladin (NSKN) sleeve size: [b][BGCOLOR=#F6C9BC]Epic Specialist - Peach ('Pellinore', 55/pack)[/BGCOLOR][/b] - (88 x 126mm)
302|16|'Morgana' - Dark Purple: XL Plus|101.5|153|Paladin (NSKN) sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#5A2850]XL Plus - Dark Purple ('Morgana', 55/pack)[/BGCOLOR][/COLOR][/b] - (101.5 x 153mm)
303|16|'Ragnelle' - Pale Green: Specialist C|103|128|Paladin (NSKN) sleeve size: [b][BGCOLOR=#CFE7C2]Specialist C - Pale Green ('Ragnelle', 55/pack)[/BGCOLOR][/b] - (103 x 128mm)
304|16|'Mordred' - Black: XXL|101.5|203|Paladin (NSKN) sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#000000]XXL - Black ('Mordred', 55/pack)[/BGCOLOR][/COLOR][/b] - (101.5 x 203mm)
305|16|'Trevor' - Light Blue: Medium Plus Square|76|76|Paladin (NSKN) sleeve size: [b][BGCOLOR=#3CB4D7]Medium Plus Square - Light Blue ('Trevor', 55/pack)[/BGCOLOR][/b] - (76 x 76mm)
306|16|'Genevieve' - Lavender: Premium Large A|75|110|Paladin (NSKN) sleeve size: [b][BGCOLOR=#B8ABBD]Premium Large A - Lavender ('Genevieve', 55/pack)[/BGCOLOR][/b] - (75 x 110mm)
307|16|'Vlad' - Dark Red: Premium Large C|61|103|Paladin (NSKN) sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#B22B2A]Premium Large C - Dark Red ('Vlad', 55/pack)[/BGCOLOR][/COLOR][/b] - (61 x 103mm)
308|16|'Baldur' - Mauve: Premium Large D|58|108|Paladin (NSKN) sleeve size: [b][BGCOLOR=#BB5653]Premium Large D - Mauve ('Baldur', 55/pack)[/BGCOLOR][/b] - (58 x 108mm)
309|16|'Beorn' - Pink: Premium Specialst D|68|120|Paladin (NSKN) sleeve size: [b][BGCOLOR=#E9C6D5]Premium Specialst D - Pink ('Beorn', 55/pack)[/BGCOLOR][/b] - (68 x 120mm)
310|16|'Ashley' - Peach: Epic Specialist Minus|76|88|Paladin (NSKN) sleeve size: [b][BGCOLOR=#FACB95]Epic Specialist Minus - Peach ('Ashley', 55/pack)[/BGCOLOR][/b] - (76 x 88mm)
311|16|'Lucius' - Gray: Premium Large B|76|102|Paladin (NSKN) sleeve size: [b][BGCOLOR=#839087]Premium Large B - Gray ('Lucius', 55/pack)[/BGCOLOR][/b] - (76 x 102mm)
312|16|'Michonne' - Dark Green: Premium XXXL|120|210|Paladin (NSKN) sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#082125]Premium XXXL - Dark Green ('Michonne', 55/pack)[/BGCOLOR][/COLOR][/b] - 120 x 210 (120 x 210mm)
313|16|'Nightingale' - Purple: Wider XL Plus|127|153|Paladin (NSKN) sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#3F0039]Wider XL Plus - Purple ('Nightingale', 55/pack)[/BGCOLOR][/COLOR][/b] - 127 x 153 (127 x 153mm)
314|16|'Thanatos' - Teal: Extra Large Square|100|100|Paladin (NSKN) sleeve size: [b][BGCOLOR=#008479]Extra Large Square - Teal ('Thanatos', 55/pack)[/BGCOLOR][/b] - (100 x 100mm)
315|16|'The Titan' - Red: Premium Alpha|63|88|Paladin (NSKN) sleeve size: [b][BGCOLOR=#E51229]Premium Alpha - Red ('The Titan', 55/pack)[/BGCOLOR][/b] - (63 x 88mm)
316|16|'Lothar' - Brown: Premium Small XL Plus|105|150|Paladin (NSKN) sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#582A37]Premium Small XL Plus - Brown ('Lothar', 105 x 150 55/pack)[/BGCOLOR][/COLOR][/b] - (105 x 150mm)
317|16|'Thaddeus' - Purple: Premium Wider-Shorter XL|130|195|Paladin (NSKN) sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#5D002E]Premium Wider-Shorter XL - Purple ('Thaddeus', 130 x 195 55/pack)[/BGCOLOR][/COLOR][/b] - (130 x 195mm)
318|16|'Marcus' - Blue: Medium Small Square|65|65|Paladin (NSKN) sleeve size: [b][BGCOLOR=#0076AA]Medium Small Square - Blue ('Marcus', 55/pack)[/BGCOLOR][/b] - (65 x 65mm)
319|16|'Chronos' - Lavender: Specialist A Minus|70|100|Paladin (NSKN) sleeve size: [b][BGCOLOR=#985C84]Specialist A Minus - Lavender ('Chronos', 55/pack)[/BGCOLOR][/COLOR][/b] - (70 x 100mm)
320|16|'Detlef' - Pink: Premium Medium Wider|55|75|Paladin (NSKN) sleeve size: [b][BGCOLOR=#F2666D]Premium Medium Wider - Pink ('Detlef', 55/pack)[/BGCOLOR][/b] - (55 x 75mm)
321|16|'Galahad' - Yellow: Mini American|41|63|Paladin (NSKN) sleeve size: [b][BGCOLOR=#FBEF2D]Mini American - Yellow ('Galahad', 55/pack)[/BGCOLOR][/b]
322|16|'Galahad-TDM' - Yellow: Mini American Transparent Double Matte|41|63|[b][BGCOLOR=#FBEF2D]Mini American Transparent Double Matte - Yellow ('Galahad-TDM', 55/pack)[/BGCOLOR][/b] - (41 x 63mm)
323|16|'Arthur' - Red: Mini European|45|68|Paladin (NSKN) sleeve size: [b][BGCOLOR=#ED272F]Mini European - Red ('Arthur', 55/pack)[/BGCOLOR][/b]
324|16|'Arthur-TDM' - Red: Mini European Transparent Double Matte|45|68|[b][BGCOLOR=#ED272F]Mini European Transparent Double Matte - Red ('Arthur-TDM', 55/pack)[/BGCOLOR][/b] - (45 x 68mm)
325|27|Mini American - Yellow: Standard|41|63|Rebel sleeve size: [b][BGCOLOR=#F9D926]41x63 Mini American - Yellow: Standard (100/pack)[/BGCOLOR][/b]
326|27|Mini American - Yellow: Premium|41|63|[b][BGCOLOR=#DCDC00]Premium (100/pack)[/BGCOLOR][/b] - (41 x 63mm)
327|27|Mini USA - Blue: Standard|43|65|Rebel sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#01A0E2]43x65 Mini USA - Blue: Standard (100/pack)[/BGCOLOR][/COLOR][/b]
328|27|Mini USA - Blue: Premium|43|65|[b][COLOR=#FFFFFF][BGCOLOR=#416B84]Premium (100/pack)[/BGCOLOR][/COLOR][/b] - (43 x 65mm)
329|27|Mini Euro - Red: Standard|44|68|Rebel sleeve size: [b][BGCOLOR=#F53F00]44x68 Mini Euro - Red: Standard (100/pack)[/BGCOLOR][/b]
330|27|Mini Euro - Red: Premium|44|68|[b][COLOR=#FFFFFF][BGCOLOR=#C43C14]Premium (100/pack)[/BGCOLOR][/COLOR][/b] - (44 x 68mm)
331|27|Standard USA - Yellow: Standard|56|87|Rebel sleeve size: [b][BGCOLOR=#ECC601]56x87 Standard USA - Yellow: Standard (100/pack)[/BGCOLOR][/b]
332|27|Standard USA - Orange: Premium|56|87|[b][BGCOLOR=#FEA44E]Orange - Premium (100/pack)[/BGCOLOR][/b] - (56 x 87mm)
333|27|Standard American - Green: Standard|57.5|89|Rebel sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#58985C]57.5x89 Standard American - Green: Standard (100/pack)[/BGCOLOR][/COLOR][/b]
334|27|Standard American - Green: Premium|57.5|89|[b][COLOR=#FFFFFF][BGCOLOR=#346F35]Premium (100/pack)[/BGCOLOR][/COLOR][/b] - (57.5 x 89mm)
335|27|Classic Card Game - Gray: Standard|63.5|88|Rebel sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#8F9092]63.5x88 Classic Card Game - Gray: Standard (100/pack)[/BGCOLOR][/COLOR][/b]
336|27|Classic Card Game - Gray: Premium|63.5|88|[b][COLOR=#FFFFFF][BGCOLOR=#6D6E72]Premium (100/pack)[/BGCOLOR][/COLOR][/b]
337|27|Classic Card Game - Lavender: Light|63.5|88|[b][BGCOLOR=#B0A3CE]63.5x88 Classic Card Game Light - Lavender (100/pack)[/BGCOLOR][/b]
338|27|Classic Card Game Longsleeve - Purple: Standard|63.5|88|[b][COLOR=#FFFFFF][BGCOLOR=#AC5B9D]63.5x88 Classic Card Game Longsleeve - Purple: Standard (100/pack)[/BGCOLOR][/COLOR][/b]
339|27|Classic Card Game Longsleeve - Purple: Premium|63.5|88|[b][COLOR=#FFFFFF][BGCOLOR=#7C0B70]Premium (100/pack)[/BGCOLOR][/COLOR][/b] - (63.5 x 88mm)
340|27|Standard Euro - Purple: Standard|59|92|Rebel sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#7E2FAE]59x92 Standard Euro - Purple: Standard (100/pack)[/BGCOLOR][/COLOR][/b]
341|27|Standard Euro - Purple: Premium|59|92|[b][COLOR=#FFFFFF][BGCOLOR=#63275A]Premium (100/pack)[/BGCOLOR][/COLOR][/b] - (59 x 92mm)
342|27|Sphinx - Blue/Grey: Standard|50|50|Rebel sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#A1B4BB]50x50 Sphinx - Blue/Grey: Standard (100/pack)[/BGCOLOR][/COLOR][/b] - (50 x 50mm)
343|27|Hydra - Brown: Standard|70|70|Rebel sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#725835]70x70 Hydra - Brown: Standard (100/pack)[/BGCOLOR][/COLOR][/b] - (70 x 70mm)
344|27|Wyvern - Gold: Standard|80|80|Rebel sleeve size: [b][BGCOLOR=#E2AC02]80x80 Wyvern - Gold: Standard (100/pack)[/BGCOLOR][/b] - (80 x 80mm)
345|27|Fenix - Light Green: Standard|50|73|Rebel sleeve size: [b][BGCOLOR=#C2D36D]50x73 Fenix - Light Green: Standard (100/pack)[/BGCOLOR][/b]
346|27|Fenix - Light Green: Premium|50|73|[b][BGCOLOR=#A1CE01]Premium (100/pack)[/BGCOLOR][/b] - (50 x 73mm)
347|27|Small Card Game - Lavender: Standard|59|86|Rebel sleeve size: [b][BGCOLOR=#B89BAF]59x86 Small Card Game - Lavender: Standard (100/pack)[/BGCOLOR][/b]
348|27|Small Card Game - Lavender: Premium|59|86|[b][COLOR=#FFFFFF][BGCOLOR=#805372]Premium (100/pack)[/BGCOLOR][/COLOR][/b] - (59 x 86mm)
349|27|Standard Czech - Brown: Standard|61|103|Rebel sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#9F544E]61x103 Standard Czech - Brown: Standard (100/pack)[/BGCOLOR][/COLOR][/b]
350|27|Standard Czech - Brown: Premium|61|103|[b][COLOR=#FFFFFF][BGCOLOR=#965B4B]Premium (100/pack)[/BGCOLOR][/COLOR][/b] - (61 x 103mm)
351|27|French Tarot - Green: Standard|61|112|Rebel sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#007562]61x112 French Tarot - Green: Standard (100/pack)[/BGCOLOR][/COLOR][/b] - (61 x 112mm)
352|27|Griffin - Light Blue: Standard|65|100|Rebel sleeve size: [b][BGCOLOR=#8BD6DB]65x100 Griffin - Light Blue: Standard (100/pack)[/BGCOLOR][/b]
353|27|Griffin - Teal: Premium|65|100|[b][COLOR=#FFFFFF][BGCOLOR=#35AFBC]Teal - Premium (100/pack)[/BGCOLOR][/COLOR][/b] - (65 x 100mm)
354|27|Basilisk - Green: Standard|65|110|Rebel sleeve size: [b][BGCOLOR=#A7B055]65x110 Basilisk - Green: Standard (100/pack)[/BGCOLOR][/b] - (65 x 110mm)
355|27|Kraken - Light Blue: Standard|70|110|Rebel sleeve size: [b][BGCOLOR=#A0B1DC]70x110 Kraken - Light Blue: Standard (100/pack)[/BGCOLOR][/b] - (70 x 110mm)
356|27|Tarot - Sky Blue: Standard|70|120|Rebel sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#71AADF]70x120 Tarot - Sky Blue: Standard (100/pack)[/BGCOLOR][/COLOR][/b] - (70 x 120mm)
357|27|Medusa - Pink: Standard|80|120|Rebel sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#BD5AC4]80x120 Medusa - Pink: Standard (100/pack)[/BGCOLOR][/COLOR][/b]
358|27|Medusa - Purple: Premium|80|120|[b][COLOR=#FFFFFF][BGCOLOR=#900C7C]Purple - Premium (100/pack)[/BGCOLOR][/COLOR][/b] - (80 x 120mm)
359|22|41x63 - Yellow|41|63|Sapphire sleeve size: [b][BGCOLOR=#DAC31F]41x63 - Yellow (SPYELLOW, 100/pack)[/BGCOLOR][/b] - (41 x 63mm)
360|22|43x65 - Red|43|65|Sapphire sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#C40E22]43x65 - Red (SPRED, 100/pack)[/BGCOLOR][/COLOR][/b] - (43 x 65mm)
361|22|45x68 - Light Blue|45|68|Sapphire sleeve size: [b][BGCOLOR=#31ABA9]45x68 - Light Blue (SPAZURE, 100/pack)[/BGCOLOR][/b] - (45 x 68mm)
362|22|50x75 - White|50|75|Sapphire sleeve size: [b][BGCOLOR=#ECECEC]50x75 - White (SPWHITE, 100/pack)[/BGCOLOR][/b] - (50 x 75mm)
363|22|56x87 - Purple|56|87|Sapphire sleeve size: [b][COLOR=#FFFFFF][BGCOLOR=#72318B]56x87 - Purple (SPPURPLE, 100/pack)[/BGCOLOR][/COLOR][/b] - (56 x 87mm)
